-0.123,0.528,1.176
-0.1229,0.528,1.176
-0.1228,0.528,1.176
-0.1227,0.528,1.176
-0.1226,0.528,1.176
-0.1225,0.52,1.168
-0.1224,0.528,1.176
-0.1223,0.52,1.176
-0.1222,0.52,1.176
-0.1221,0.52,1.176
-0.122,0.528,1.176
-0.1219,0.528,1.176
-0.1218,0.528,1.168
-0.1217,0.52,1.176
-0.1216,0.52,1.168
-0.1215,0.52,1.176
-0.1214,0.52,1.168
-0.1213,0.528,1.176
-0.1212,0.52,1.176
-0.1211,0.52,1.176
-0.121,0.52,1.176
-0.1209,0.512,1.168
-0.1208,0.52,1.176
-0.1207,0.52,1.176
-0.1206,0.52,1.176
-0.1205,0.52,1.168
-0.1204,0.52,1.176
-0.1203,0.52,1.168
-0.1202,0.52,1.176
-0.1201,0.52,1.168
-0.12,0.52,1.168
-0.1199,0.504,1.168
-0.1198,0.52,1.168
-0.1197,0.52,1.168
-0.1196,0.52,1.176
-0.1195,0.512,1.168
-0.1194,0.52,1.168
-0.1193,0.512,1.168
-0.1192,0.512,1.168
-0.1191,0.512,1.168
-0.119,0.512,1.168
-0.1189,0.52,1.168
-0.1188,0.52,1.168
-0.1187,0.512,1.168
-0.1186,0.512,1.168
-0.1185,0.512,1.168
-0.1184,0.52,1.168
-0.1183,0.512,1.168
-0.1182,0.512,1.168
-0.1181,0.512,1.16
-0.118,0.512,1.168
-0.1179,0.512,1.168
-0.1178,0.512,1.168
-0.1177,0.504,1.168
-0.1176,0.504,1.168
-0.1175,0.504,1.168
-0.1174,0.512,1.168
-0.1173,0.512,1.16
-0.1172,0.504,1.16
-0.1171,0.496,1.168
-0.117,0.504,1.168
-0.1169,0.504,1.168
-0.1168,0.504,1.16
-0.1167,0.504,1.16
-0.1166,0.504,1.168
-0.1165,0.496,1.16
-0.1164,0.504,1.16
-0.1163,0.512,1.168
-0.1162,0.496,1.16
-0.1161,0.504,1.168
-0.116,0.496,1.16
-0.1159,0.504,1.16
-0.1158,0.504,1.16
-0.1157,0.504,1.16
-0.1156,0.496,1.168
-0.1155,0.496,1.16
-0.1154,0.496,1.16
-0.1153,0.496,1.16
-0.1152,0.496,1.16
-0.1151,0.496,1.16
-0.115,0.496,1.16
-0.1149,0.496,1.16
-0.1148,0.488,1.168
-0.1147,0.496,1.152
-0.1146,0.496,1.16
-0.1145,0.488,1.16
-0.1144,0.496,1.16
-0.1143,0.496,1.16
-0.1142,0.488,1.16
-0.1141,0.488,1.16
-0.114,0.488,1.152
-0.1139,0.488,1.152
-0.1138,0.48,1.152
-0.1137,0.488,1.16
-0.1136,0.488,1.152
-0.1135,0.48,1.152
-0.1134,0.488,1.152
-0.1133,0.48,1.152
-0.1132,0.48,1.152
-0.1131,0.472,1.152
-0.113,0.472,1.152
-0.1129,0.48,1.152
-0.1128,0.48,1.152
-0.1127,0.48,1.152
-0.1126,0.472,1.152
-0.1125,0.48,1.152
-0.1124,0.48,1.144
-0.1123,0.472,1.152
-0.1122,0.472,1.144
-0.1121,0.464,1.144
-0.112,0.464,1.144
-0.1119,0.464,1.144
-0.1118,0.456,1.136
-0.1117,0.464,1.144
-0.1116,0.464,1.136
-0.1115,0.456,1.136
-0.1114,0.456,1.136
-0.1113,0.456,1.136
-0.1112,0.448,1.128
-0.1111,0.448,1.136
-0.111,0.448,1.128
-0.1109,0.456,1.128
-0.1108,0.448,1.128
-0.1107,0.448,1.128
-0.1106,0.448,1.12
-0.1105,0.448,1.12
-0.1104,0.44,1.12
-0.1103,0.44,1.12
-0.1102,0.432,1.12
-0.1101,0.432,1.12
-0.11,0.424,1.112
-0.1099,0.432,1.112
-0.1098,0.416,1.112
-0.1097,0.424,1.104
-0.1096,0.416,1.112
-0.1095,0.416,1.104
-0.1094,0.424,1.104
-0.1093,0.408,1.096
-0.1092,0.408,1.096
-0.1091,0.4,1.096
-0.109,0.4,1.088
-0.1089,0.4,1.096
-0.1088,0.392,1.088
-0.1087,0.392,1.088
-0.1086,0.384,1.088
-0.1085,0.384,1.08
-0.1084,0.392,1.08
-0.1083,0.376,1.08
-0.1082,0.376,1.08
-0.1081,0.376,1.08
-0.108,0.368,1.072
-0.1079,0.368,1.072
-0.1078,0.36,1.064
-0.1077,0.36,1.072
-0.1076,0.36,1.064
-0.1075,0.36,1.064
-0.1074,0.36,1.064
-0.1073,0.36,1.064
-0.1072,0.352,1.056
-0.1071,0.352,1.056
-0.107,0.344,1.056
-0.1069,0.352,1.048
-0.1068,0.336,1.04
-0.1067,0.344,1.048
-0.1066,0.336,1.04
-0.1065,0.344,1.04
-0.1064,0.344,1.04
-0.1063,0.328,1.04
-0.1062,0.328,1.032
-0.1061,0.328,1.032
-0.106,0.32,1.024
-0.1059,0.32,1.032
-0.1058,0.32,1.032
-0.1057,0.328,1.024
-0.1056,0.328,1.024
-0.1055,0.32,1.024
-0.1054,0.32,1.024
-0.1053,0.328,1.024
-0.1052,0.328,1.016
-0.1051,0.328,1.024
-0.105,0.328,1.024
-0.1049,0.328,1.016
-0.1048,0.32,1.016
-0.1047,0.328,1.016
-0.1046,0.32,1.016
-0.1045,0.336,1.016
-0.1044,0.32,1.016
-0.1043,0.32,1.016
-0.1042,0.32,1.016
-0.1041,0.312,1.016
-0.104,0.32,1.016
-0.1039,0.328,1.016
-0.1038,0.32,1.016
-0.1037,0.32,1.016
-0.1036,0.32,1.016
-0.1035,0.328,1.016
-0.1034,0.328,1.016
-0.1033,0.344,1.016
-0.1032,0.344,1.016
-0.1031,0.336,1.016
-0.103,0.328,1.016
-0.1029,0.32,1.016
-0.1028,0.32,1.016
-0.1027,0.312,1.024
-0.1026,0.288,1.024
-0.1025,0.312,1.024
-0.1024,0.32,1.024
-0.1023,0.32,1.024
-0.1022,0.32,1.024
-0.1021,0.32,1.024
-0.102,0.328,1.032
-0.1019,0.336,1.032
-0.1018,0.328,1.032
-0.1017,0.32,1.032
-0.1016,0.328,1.032
-0.1015,0.32,1.04
-0.1014,0.328,1.04
-0.1013,0.328,1.04
-0.1012,0.328,1.04
-0.1011,0.32,1.04
-0.101,0.328,1.04
-0.1009,0.328,1.04
-0.1008,0.328,1.048
-0.1007,0.328,1.048
-0.1006,0.328,1.056
-0.1005,0.328,1.056
-0.1004,0.336,1.056
-0.1003,0.336,1.056
-0.1002,0.328,1.056
-0.1001,0.336,1.064
-0.1,0.344,1.064
-0.0999,0.344,1.064
-0.0998,0.344,1.064
-0.0997,0.352,1.064
-0.0996,0.36,1.072
-0.0995,0.352,1.072
-0.0994,0.352,1.072
-0.0993,0.36,1.072
-0.0992,0.36,1.072
-0.0991,0.36,1.08
-0.099,0.36,1.08
-0.0989,0.36,1.08
-0.0988,0.36,1.08
-0.0987,0.368,1.08
-0.0986,0.368,1.088
-0.0985,0.368,1.088
-0.0984,0.376,1.088
-0.0983,0.376,1.088
-0.0982,0.376,1.088
-0.0981,0.36,1.088
-0.098,0.384,1.096
-0.0979,0.376,1.096
-0.0978,0.384,1.096
-0.0977,0.384,1.096
-0.0976,0.384,1.096
-0.0975,0.384,1.104
-0.0974,0.392,1.096
-0.0973,0.392,1.096
-0.0972,0.384,1.104
-0.0971,0.392,1.104
-0.097,0.392,1.104
-0.0969,0.392,1.104
-0.0968,0.4,1.104
-0.0967,0.4,1.104
-0.0966,0.4,1.104
-0.0965,0.4,1.112
-0.0964,0.4,1.112
-0.0963,0.4,1.112
-0.0962,0.4,1.112
-0.0961,0.4,1.112
-0.096,0.408,1.112
-0.0959,0.408,1.112
-0.0958,0.408,1.112
-0.0957,0.4,1.112
-0.0956,0.4,1.12
-0.0955,0.408,1.112
-0.0954,0.408,1.112
-0.0953,0.408,1.112
-0.0952,0.408,1.112
-0.0951,0.4,1.12
-0.095,0.408,1.12
-0.0949,0.408,1.12
-0.0948,0.408,1.12
-0.0947,0.416,1.12
-0.0946,0.416,1.12
-0.0945,0.408,1.112
-0.0944,0.416,1.12
-0.0943,0.408,1.12
-0.0942,0.408,1.12
-0.0941,0.416,1.12
-0.094,0.416,1.12
-0.0939,0.416,1.12
-0.0938,0.408,1.12
-0.0937,0.416,1.12
-0.0936,0.4,1.12
-0.0935,0.408,1.12
-0.0934,0.408,1.12
-0.0933,0.416,1.12
-0.0932,0.416,1.12
-0.0931,0.408,1.12
-0.093,0.408,1.12
-0.0929,0.432,1.12
-0.0928,0.416,1.12
-0.0927,0.408,1.12
-0.0926,0.408,1.12
-0.0925,0.408,1.12
-0.0924,0.416,1.12
-0.0923,0.408,1.12
-0.0922,0.416,1.12
-0.0921,0.408,1.12
-0.092,0.408,1.12
-0.0919,0.408,1.12
-0.0918,0.408,1.112
-0.0917,0.408,1.12
-0.0916,0.408,1.12
-0.0915,0.408,1.12
-0.0914,0.368,1.112
-0.0913,0.408,1.12
-0.0912,0.4,1.12
-0.0911,0.408,1.12
-0.091,0.408,1.12
-0.0909,0.408,1.112
-0.0908,0.4,1.112
-0.0907,0.4,1.112
-0.0906,0.408,1.12
-0.0905,0.4,1.12
-0.0904,0.4,1.12
-0.0903,0.408,1.112
-0.0902,0.4,1.112
-0.0901,0.408,1.112
-0.09,0.4,1.112
-0.0899,0.384,1.12
-0.0898,0.408,1.112
-0.0897,0.392,1.12
-0.0896,0.408,1.112
