309.1499999932963,1.5295378929414642e+16,-20997429.46102524
314.14999998204854,2.8957967965567384e+16,-17276606.88716438
319.14999932079036,2.882625548945915e+16,-17167279.125375897
324.1499999883721,4.223998037469679e+16,-15578797.784512779
329.14999993029835,5.7470873167875144e+16,-18782586.06973965
334.1499999425363,8.01457378281393e+16,-17620836.937877104
342.1499999885768,1.266194798031878e+17,-18571001.74535019
345.1500000583242,1.8229151335857462e+17,-29039240.51406603
356.1500000323491,3.2662503345103136e+17,-20069181.048427008
362.15000002806687,4.231698473351195e+17,-18706594.671046227
367.15000001341383,5.49321504268944e+17,-16877409.230351076
372.15000197763896,7.489328641120238e+17,-38361499.68677687
377.1500000262459,8.921145181796884e+17,-16550879.819171045
382.15000035440875,1.1658375420808799e+18,-18341446.996948853
387.1500000124416,1.4189452815391652e+18,-19667884.246493872
